23416,914,5,6,1077,10,2904.78
23417,3724,3,5,763,8,5926.44
23418,113,36,1,273,6,89.84
23419,198,28,1,530,1,153.85
23420,2811,27,5,1375,8,1651.36
23421,3239,9,1,88,4,1888.74
23422,1693,50,5,541,1,57.21
23423,2464,33,1,1469,8,1051.25
23424,2064,17,1,285,4,117.81
23425,134,44,1,723,7,820.51
23426,491,44,6,1203,1,114.44
23427,3758,6,6,918,4,558.75
23428,1179,3,3,1060,5,4328.19
23429,1445,28,4,609,7,1067.56
23430,1976,20,2,1085,10,180.53
23431,4711,33,1,96,3,404.77
23432,1403,12,2,715,3,112.26
23433,358,11,1,685,7,696.05
23434,3775,15,4,746,7,619.96
23435,1200,2,4,1770,2,2973.03
23436,4486,25,1,1525,6,2918.56
23437,4598,43,4,9,8,522.46
23438,4915,25,6,786,10,4946.66
23439,975,39,4,359,2,23.38
23440,1532,23,6,976,3,823.31
23441,4813,9,5,316,8,3338.90
23442,3900,24,3,868,2,339.82
23443,4817,47,4,1227,7,113.64
23444,4303,21,3,1524,3,2476.27
23445,1053,50,2,117,7,403.50
23446,2243,29,4,729,6,408.12
23447,2123,30,6,1204,3,380.35
23448,1836,30,2,561,4,509.38
23449,3349,3,1,467,3,2326.90
23450,3408,24,1,507,2,351.11
23451,1151,26,1,686,3,2138.94
23452,1763,37,1,181,4,69.10
23453,1539,35,5,247,10,296.57
23454,1542,13,5,1593,2,190.38
23455,4741,15,2,1458,10,824.11
23456,3430,27,1,282,8,1682.37
23457,1449,16,4,799,9,236.08
23458,21,14,3,723,9,593.86
23459,2487,21,4,802,3,2434.61
23460,3025,16,1,1726,10,227.82
23461,4122,12,2,41,6,189.42
23462,4590,11,6,1314,2,241.17
23463,3688,6,5,347,9,1410.45
23464,3430,24,4,410,4,715.64
23465,1035,23,6,1389,4,1016.38
23466,307,2,4,1661,7,9633.09
23467,3456,15,2,283,7,541.06
23468,3263,40,2,1297,5,273.98
23469,400,49,6,1294,3,35.10
23470,84,20,3,975,5,91.80
23471,4526,44,5,941,2,222.88
23472,854,15,4,259,2,166.35
23473,533,33,4,1072,6,850.24
23474,3395,6,3,1091,7,1011.05
23475,2114,40,4,1067,7,402.69
23476,2493,33,5,1802,7,941.17
23477,200,46,2,185,4,84.17
23478,2020,3,3,536,9,7658.86
23479,4511,9,3,603,1,489.02
23480,529,44,2,459,6,737.75
23481,2053,8,1,1277,2,79.51
23482,4620,50,6,1274,7,412.44
23483,2095,20,5,1166,5,82.17
23484,1164,31,1,348,7,640.08
23485,4336,14,5,1419,3,208.75
23486,4882,45,5,1780,6,527.58
23487,2254,18,4,1813,1,20.09
23488,422,29,1,709,10,798.35
23489,2782,15,1,1212,6,467.54
23490,952,33,3,802,8,1027.54
23491,2423,41,1,395,10,206.96
23492,3841,4,2,289,8,4613.55
23493,2688,30,3,66,5,620.38
23494,2698,30,1,1372,3,367.65
23495,114,35,2,853,2,59.23
23496,3985,11,1,1323,2,211.53
23497,2812,27,2,834,3,574.36
23498,324,15,6,1213,6,544.10
23499,1653,12,6,1497,4,134.25
23500,2262,23,4,294,6,1646.04
23501,2507,2,4,1766,6,9170.41
23502,2715,18,2,1420,10,187.49
23503,603,28,6,1826,5,802.78
23504,1065,8,1,901,9,383.25
23505,1337,49,3,941,2,24.49
23506,3638,8,1,770,2,82.56
23507,3937,30,2,137,1,118.84
23508,2074,50,2,1307,7,383.11
23509,2244,3,3,1820,4,3288.06
23510,3879,32,3,520,3,184.52
23511,3084,7,5,169,8,659.46
23512,3783,34,6,1610,3,126.75
23513,4025,21,4,1000,2,1544.25
23514,1391,33,5,461,6,857.50
23515,3271,14,5,109,2,142.24
23516,871,23,4,347,1,253.16
23517,1230,39,6,180,8,102.84
23518,1244,14,3,1240,7,479.20
23519,4743,27,6,1379,10,1914.46
23520,3947,24,2,1684,5,978.96
23521,2100,35,5,319,10,272.39
23522,3955,13,4,980,8,668.34
23523,1858,18,2,1756,8,168.00
23524,2173,11,3,671,1,110.57
23525,1647,18,3,1458,1,18.55
23526,2785,8,2,1612,6,220.52
23527,2404,4,3,1808,2,1108.50
23528,2995,5,6,385,10,3059.67
23529,241,4,1,1475,8,4359.23
23530,1980,38,1,1638,9,242.95
23531,4108,19,4,429,5,243.96
23532,4325,18,3,1317,7,138.06
23533,1074,8,1,743,8,334.01
23534,1482,4,1,271,7,4108.38
23535,4485,22,3,269,5,2982.01
23536,2539,50,3,1786,3,164.81
23537,4212,36,4,119,1,14.81
23538,1528,8,3,1489,5,199.64
23539,84,7,4,478,6,526.44
23540,4838,36,6,632,7,103.56
23541,1553,11,4,1797,9,939.45
23542,4943,3,4,258,1,743.03
23543,4894,15,1,1412,7,615.85
23544,1466,24,5,567,7,1252.26
23545,717,41,4,1315,3,65.82
23546,384,22,4,1360,7,4966.05
23547,320,18,1,1365,1,20.08
23548,2285,42,2,1589,8,403.30
23549,2575,25,2,954,1,496.95
23550,697,25,5,1440,9,4545.16
23551,4595,11,5,307,8,946.81
23552,2693,17,6,1599,7,225.78
23553,1370,40,4,115,7,391.16
23554,1286,15,4,337,2,178.67
23555,3248,8,4,387,5,216.56
23556,3437,12,4,1493,6,200.40
23557,2689,49,6,1213,9,111.68
23558,4229,32,2,348,9,555.95
23559,371,23,1,775,4,942.93
23560,103,20,3,665,7,125.19
23561,4834,24,6,757,3,572.02
23562,3994,14,3,125,5,314.63
23563,2482,38,1,877,4,96.42
23564,2012,26,1,300,3,2235.26
23565,4675,29,6,1576,2,144.57
23566,1117,23,6,377,1,260.36
23567,3138,14,2,136,10,661.98
23568,3195,48,2,132,10,330.13
23569,3614,19,1,1602,7,353.23
23570,1421,40,2,828,1,53.60
23571,4513,25,3,1123,1,515.83
23572,4722,49,2,658,3,32.93
23573,4142,19,3,1565,8,362.98
23574,2951,24,1,26,3,577.15
23575,172,4,6,1029,4,2203.19
23576,3982,12,3,328,1,35.37
23577,1220,11,4,1566,8,798.42
23578,2005,9,5,1343,5,2428.27
23579,2004,42,1,1190,8,425.60
23580,2692,43,5,241,10,750.75
23581,4738,32,6,1136,7,417.39
23582,606,38,2,759,9,246.95
23583,2575,35,2,398,2,65.71
23584,2991,42,2,513,9,470.62
23585,3117,5,5,580,7,2282.03
23586,3094,44,2,1474,10,1174.38
23587,4008,16,4,118,2,49.77
23588,1162,2,3,583,7,11108.48
23589,3684,33,5,842,3,379.62
23590,926,13,5,183,5,413.43
23591,1459,50,4,1255,2,120.02
23592,4116,3,4,1301,10,7570.38
23593,1254,10,3,15,4,497.12
23594,3129,28,2,1207,1,152.39
23595,2944,43,5,953,7,455.19
23596,375,33,1,666,6,741.23
23597,3009,31,5,710,2,174.95
23598,3863,4,6,1175,5,3253.72
23599,1204,13,1,377,6,555.10
23600,188,47,5,234,3,45.51
23601,908,17,2,1796,3,95.09
23602,4598,17,2,595,7,216.86
23603,1376,16,4,251,1,24.55
23604,4856,16,6,1800,1,22.74
23605,729,27,2,67,6,1188.53
23606,931,43,6,1154,2,150.29
23607,1586,47,5,1244,2,32.65
23608,1651,20,2,1169,9,177.11
23609,1009,21,3,570,4,3379.14
23610,2856,35,1,871,4,126.11
23611,930,31,4,902,5,510.37
23612,2879,9,5,528,1,422.96
23613,1454,37,6,69,1,16.87
23614,4108,13,6,653,9,754.50
23615,689,28,5,763,8,1306.81
23616,183,46,3,1731,10,230.61
23617,603,34,2,1266,3,122.40
23618,1613,13,1,201,5,475.73
23619,2025,1,6,348,2,2402.37
23620,1862,40,6,1753,9,532.60
23621,2882,22,2,83,3,1896.67
23622,3628,3,1,114,2,1506.16
23623,2339,40,3,1401,4,215.40
23624,1234,32,2,1728,10,626.83
23625,3588,15,5,200,3,240.12
23626,1544,49,3,354,2,24.03
23627,1550,15,6,1443,3,234.82
23628,3987,6,1,852,3,424.85
23629,2505,45,4,891,7,668.82
23630,554,41,4,1445,8,169.45
23631,1932,8,3,445,1,36.66
23632,718,28,1,901,7,1153.08
23633,265,28,6,1436,3,415.31
23634,3038,7,4,1207,9,666.13
23635,578,39,3,260,4,47.49
23636,886,12,4,1093,3,96.26
23637,1401,5,3,1607,6,1965.11
23638,938,27,2,138,4,866.31
23639,2946,7,2,979,2,161.39
23640,1063,37,3,482,2,36.57
23641,215,38,3,226,7,175.44
23642,3609,49,1,967,9,117.83
23643,2774,3,2,1087,9,7316.15
23644,1839,22,4,124,2,1402.79
23645,3169,42,3,398,9,489.17
23646,674,8,2,1243,8,347.48
23647,1035,7,5,1174,6,483.01
23648,3755,49,3,35,9,116.00
23649,2458,34,5,295,8,353.62
23650,1979,12,5,669,3,95.38
23651,2045,13,5,22,2,194.23
23652,2581,50,1,375,1,60.85
23653,4971,30,1,615,8,930.34
23654,1754,7,1,1242,3,224.50
23655,30,40,6,661,3,168.89
23656,4045,17,4,933,8,236.07
23657,2461,14,3,1825,3,187.17
23658,4936,23,3,616,7,1915.18
23659,3665,39,6,570,3,33.88
23660,590,46,4,1603,9,208.14
23661,1053,49,3,1815,7,89.23
23662,233,36,3,1320,4,63.74
23663,4874,12,1,301,3,102.93
23664,4823,28,3,1293,10,1446.39
23665,2174,4,5,263,7,4502.49
23666,4696,40,2,1434,1,49.76
23667,3262,38,5,893,1,23.34
23668,691,22,1,735,9,5855.78
23669,4217,9,2,784,6,2610.66
23670,4911,18,4,1575,8,145.89
23671,4181,7,1,351,10,777.38
23672,793,15,5,111,5,459.00
23673,2455,29,1,610,4,304.58
23674,4370,42,6,1434,7,356.52
23675,3459,32,4,608,3,173.39
23676,1637,49,6,1576,5,59.09
23677,3092,21,3,558,7,5548.12
23678,1366,11,2,125,4,458.99
23679,3414,16,5,710,9,207.71
23680,1172,9,6,1815,4,1924.44
23681,3457,46,3,1273,8,177.20
23682,3348,3,3,1068,8,5877.25
23683,2446,26,6,393,2,1336.70
23684,36,10,5,1572,4,450.92
23685,2294,23,4,471,7,1640.27
23686,3063,50,4,345,10,606.04
23687,1275,35,1,1559,5,161.73
23688,4875,30,2,894,9,1096.09
23689,112,41,5,1697,2,40.04
23690,4733,9,1,1432,6,2697.03
23691,2701,47,4,95,1,13.52
23692,4066,24,6,895,4,714.61
23693,3101,18,6,706,2,40.38
23694,2974,21,6,304,6,4637.04
23695,14,13,6,200,5,459.45
23696,2266,18,1,966,4,78.10
23697,2116,44,1,28,4,496.54
23698,4596,8,6,718,9,340.12
23699,3094,38,5,192,5,126.14
23700,887,41,4,1076,6,131.53
23701,1063,33,3,231,8,1112.13
23702,3244,11,3,1486,1,104.56
23703,1184,3,5,1034,10,7609.63
23704,1344,19,6,1049,1,48.54
23705,2259,5,2,1006,9,2828.81
23706,186,14,1,1226,8,502.86
23707,2021,17,4,1212,9,257.17
23708,3019,22,6,394,5,3036.41
23709,4344,41,5,1604,6,111.68
23710,1652,35,4,145,7,203.96
23711,3628,46,4,55,10,221.43
23712,3865,3,4,1343,9,7717.53
23713,3235,1,6,505,7,8756.75
23714,3131,27,1,1598,9,1660.17
23715,2794,21,4,140,8,6016.82
23716,4279,49,1,902,6,71.02
23717,2817,37,3,1610,9,167.02
23718,2737,2,6,945,3,4362.64
23719,3303,19,4,1690,2,105.37
23720,4524,15,3,798,2,170.02
23721,969,1,6,1823,5,6488.71
23722,2784,28,6,244,4,613.36
23723,3828,41,5,1614,2,36.95
23724,2885,10,5,594,5,654.18
23725,740,20,3,1527,8,137.64
23726,2055,39,2,1265,2,26.22
23727,4414,32,5,899,1,58.70
23728,166,4,6,1707,10,6235.47
23729,837,12,5,740,4,129.60
23730,4141,25,6,1225,7,3188.60
23731,4561,42,1,489,4,217.40
23732,2125,14,3,33,2,142.22
23733,912,11,1,1564,1,114.05
23734,227,50,2,1394,6,383.37
23735,3221,5,4,1059,5,1537.93
23736,375,11,5,29,4,476.09
23737,1323,5,2,1238,8,2396.57
23738,1688,24,1,1089,2,388.83
23739,1424,14,6,339,3,187.42
23740,1798,18,3,1128,9,183.83
23741,665,15,1,1355,8,660.96
23742,4317,50,6,1461,10,542.18
23743,3561,39,3,1810,8,97.69
23744,4948,9,2,614,9,3991.37
23745,2409,34,2,328,3,121.99
23746,763,7,5,1061,5,365.56
23747,1665,38,1,1375,2,54.94
23748,3891,34,6,711,6,281.30
23749,4910,6,6,1587,5,794.28
23750,2884,11,5,305,6,675.80
23751,337,22,1,488,7,4172.09
23752,41,33,1,1453,3,354.99
23753,4347,36,4,1062,7,97.32
23754,1309,7,1,1825,2,161.98
23755,357,19,4,102,6,311.44
23756,4036,18,4,211,6,125.20
23757,1567,45,3,1772,7,663.20
23758,2731,18,3,248,4,84.50
23759,280,28,6,1111,6,944.10
23760,2219,19,4,364,4,197.18
23761,1484,15,3,1248,3,240.26
23762,3804,4,6,1736,4,2188.29
23763,2387,40,4,1001,2,106.64
23764,2402,5,1,1822,6,1883.14
23765,1327,43,5,665,5,374.98
23766,2482,25,6,1232,10,4606.74
23767,3590,46,5,284,3,71.30
23768,2035,22,5,158,7,4494.51
23769,3907,49,4,1044,9,114.30
23770,3335,11,5,1763,2,218.52
23771,2839,48,6,584,8,272.50
23772,1901,16,2,982,6,141.59
23773,436,12,4,1225,5,183.20
23774,2757,46,1,1723,4,93.94
23775,3516,30,4,1162,4,442.76
23776,1335,19,5,1747,4,197.67
23777,1883,49,5,1635,3,34.00
23778,1162,25,1,827,10,5079.60
23779,1813,12,4,592,5,184.18
23780,2729,10,4,118,4,500.75
23781,4147,31,4,1026,1,86.67
23782,3389,18,3,1278,7,134.26
23783,3827,34,1,1634,6,286.95
23784,3584,18,6,1063,6,108.87
23785,4096,45,1,1677,4,394.55
23786,3356,10,6,961,9,1076.10
23787,4422,50,1,97,4,263.75
23788,1231,33,5,1308,1,141.31
23789,4949,11,2,1572,8,822.38
23790,1652,20,2,65,3,50.27
23791,4696,37,2,1700,2,33.19
23792,4040,48,6,1439,1,36.60
23793,103,11,5,1523,3,335.85
23794,135,3,4,1716,2,1552.87
23795,2471,28,1,345,1,153.93
23796,3478,1,5,154,10,11554.72
23797,2635,48,2,656,2,64.43
23798,1715,36,1,1580,5,82.24
23799,3954,50,6,1613,6,369.84
23800,3942,16,2,448,2,53.03
23801,893,17,5,352,7,222.51
23802,4841,29,1,1203,6,491.45
23803,3282,6,1,1499,1,162.90
23804,4870,14,5,1821,7,452.16
23805,2423,29,5,277,8,612.16
23806,1388,32,2,1722,6,328.10
23807,3632,15,5,546,9,710.79
23808,2686,44,1,1157,5,596.77
23809,1166,46,6,778,3,66.42
23810,3300,32,3,1514,3,185.31
23811,4034,12,2,589,7,231.56
23812,3796,18,3,947,4,73.08
23813,1482,8,5,1801,1,38.05
23814,3023,32,2,1034,1,55.56
23815,1016,41,6,42,5,102.46
23816,3022,46,4,924,1,22.95
23817,2203,47,4,921,10,164.33
23818,4776,3,3,1110,10,8059.50
23819,710,19,3,1201,1,47.69
23820,495,39,4,195,2,21.87
23821,4856,19,4,1642,6,310.41
23822,2385,34,1,1330,10,410.02
23823,652,29,5,1022,5,398.09
23824,923,8,4,696,8,329.15
23825,1442,48,4,1277,9,286.50
23826,626,1,1,308,2,2230.73
23827,3479,23,4,1606,10,2278.46
23828,2029,34,5,798,4,162.95
23829,4718,39,1,433,6,77.57
23830,1659,49,6,627,3,36.24
23831,48,28,4,23,4,627.95
23832,1592,2,2,1087,10,16411.21
23833,1852,10,1,1797,5,577.86
23834,1368,23,5,1690,8,1874.99
23835,1765,26,4,1791,6,3842.54
23836,1126,7,3,1694,1,85.41
23837,1891,44,5,161,8,971.97
23838,2284,31,5,1403,4,415.76
23839,1197,8,2,718,8,351.23
23840,1337,1,5,1195,5,5542.99
23841,4304,29,5,917,8,579.49
23842,227,31,3,1756,10,1032.21
23843,1087,27,3,1041,5,1029.88
23844,2563,27,6,968,1,219.30
23845,2205,43,2,205,4,258.34
23846,3271,33,6,960,10,1413.50
23847,2310,45,1,1242,2,190.35
23848,1575,6,5,273,6,812.00
23849,768,44,5,1201,9,1184.68
23850,4428,45,4,1020,10,969.68
23851,2516,32,1,630,6,342.11
23852,1330,50,1,1813,3,194.42
23853,3615,21,3,689,7,5730.12
23854,4307,29,6,494,3,227.80
23855,4479,37,4,1523,10,185.33
23856,900,4,3,1348,7,4201.40
23857,1306,37,4,128,2,35.20
23858,4117,33,2,29,1,117.71
23859,254,9,4,926,8,3947.60
23860,3597,37,2,1652,9,150.41
23861,1344,23,6,1783,5,1365.43
23862,1308,30,5,904,1,123.41
23863,2120,43,5,67,5,366.49
23864,2395,35,6,1423,10,287.34
23865,486,41,5,684,5,101.30
23866,920,30,5,1709,5,552.53
23867,4270,4,5,1042,9,5925.78
23868,636,48,2,1081,8,263.30
23869,607,2,4,1142,4,6557.95
23870,585,6,6,977,10,1639.13
23871,4470,25,4,1091,2,1012.23
23872,2149,24,6,1793,3,565.50
23873,2000,44,2,880,7,897.79
23874,112,1,5,1748,1,1312.89
23875,4799,28,3,751,9,1482.57
23876,51,2,3,656,4,6436.78
23877,1973,17,1,1751,5,138.22
23878,2438,11,6,1077,5,600.87
23879,2670,10,2,1363,2,235.22
23880,2787,35,3,1383,9,268.46
23881,2219,14,4,1441,5,323.67
23882,331,18,6,1219,4,81.67
23883,3950,44,6,482,3,381.34
23884,2068,2,6,763,10,15675.68
23885,4989,8,1,118,1,41.09
23886,3549,5,3,1700,5,1622.78
23887,3136,32,6,435,4,255.14
23888,1908,48,5,462,7,247.33
23889,3,5,3,1280,8,2545.98
23890,905,1,3,865,8,10358.12
23891,3193,45,3,82,2,197.06
23892,4559,14,2,1467,5,319.88
23893,1385,4,5,1443,1,580.66
23894,812,46,6,1170,7,146.96
23895,4172,21,4,442,6,4462.47
23896,2694,22,5,1140,8,5526.00
23897,1145,14,5,1221,3,185.64
23898,1675,44,5,1456,1,111.31
23899,3943,22,2,250,4,2411.30
23900,2880,45,4,186,5,464.40
23901,2747,30,5,301,3,379.38
23902,645,44,5,1632,6,784.80
23903,3657,7,5,358,4,319.57
23904,4904,5,5,707,8,2500.21
23905,2228,14,3,1015,3,196.05
23906,4679,33,5,46,9,1234.80
23907,381,5,4,1746,2,640.55
23908,1797,6,1,910,1,151.13
23909,307,29,5,506,10,809.95
23910,4780,20,3,216,3,54.42
23911,1021,21,2,1754,2,1471.72
23912,4505,27,4,1573,5,1060.40
23913,2445,31,1,1189,10,962.75
23914,2983,21,2,416,9,7598.37
23915,4105,15,2,1456,8,613.13
23916,3320,17,5,1727,4,125.65
23917,1029,11,4,435,2,220.72
23918,3828,15,4,394,9,758.26
23919,2126,37,4,1655,7,131.68
23920,3043,34,2,1602,8,370.07
23921,828,37,6,1185,3,54.02
23922,1166,41,1,847,3,55.20
23923,1311,5,5,1345,8,2489.22
23924,2784,12,3,1144,9,304.97
23925,2093,26,1,354,9,6711.52
23926,33,49,1,1103,1,11.90
23927,2915,14,5,154,4,250.72
23928,1013,35,1,376,3,97.09
23929,3976,47,2,187,10,148.84
23930,1800,47,1,1162,5,81.99
23931,1625,1,3,901,1,1264.27
23932,811,47,5,1567,10,150.91
23933,3290,4,5,348,7,4044.00
23934,100,20,3,480,4,67.95
23935,4637,38,1,1298,7,176.45
23936,3941,40,1,629,7,364.02
23937,4632,1,2,859,9,10407.03
23938,1841,39,1,545,2,21.76
23939,247,47,4,297,8,129.29
23940,650,8,5,232,1,39.58
23941,116,2,3,1818,6,9135.73
23942,4363,47,6,883,6,91.98
23943,1041,32,6,290,1,54.69
23944,4247,43,1,141,2,143.57
23945,4942,3,5,1470,5,4161.78
23946,4326,3,3,1677,5,4024.57
23947,4304,17,3,1302,3,91.69
23948,3012,33,5,726,9,1158.75
23949,3496,28,1,478,10,1648.45
23950,2789,12,3,1008,8,292.65
23951,4361,31,4,1807,1,103.09
23952,3528,33,1,1077,4,490.34
23953,1101,47,4,199,10,145.62
23954,1650,4,2,1322,6,3633.10
23955,3068,18,4,1292,10,184.46
23956,1010,9,5,203,4,1948.13
23957,538,23,2,889,5,1277.95
23958,1364,43,3,1065,5,363.87
23959,4600,34,3,59,8,324.84
23960,434,28,3,94,8,1287.36
23961,2778,12,4,1270,10,333.90
23962,3762,37,3,1648,4,67.07
23963,2521,8,4,320,8,330.52
23964,1999,14,6,1654,8,471.86
23965,3703,6,4,96,2,320.69
23966,874,36,5,1788,6,86.72
23967,3067,11,2,1448,10,1181.74
23968,1507,41,4,203,3,62.18
23969,2740,11,4,355,2,211.11
23970,140,4,5,878,1,573.65
23971,151,25,1,247,3,1567.78
23972,2992,16,5,683,1,27.47
23973,4203,25,5,82,1,478.59
23974,178,48,4,352,2,73.96
23975,1763,9,4,1216,10,4560.33
23976,1734,43,4,751,6,424.37
23977,4158,34,1,710,7,285.73
23978,204,21,1,1741,1,822.86
23979,4289,6,1,478,6,884.32
23980,3825,49,5,355,5,63.95
23981,4914,42,5,85,3,158.12
23982,4869,9,6,743,6,2540.27
23983,4233,21,6,875,2,1595.61
23984,2001,18,5,1161,9,193.42
23985,85,25,6,1711,8,4093.99
23986,3712,49,6,820,3,33.01
23987,926,13,6,1369,4,388.65
23988,357,12,3,1248,3,104.39
23989,2839,21,4,589,7,5830.25
23990,493,3,5,963,9,7276.09
23991,3786,21,5,1108,7,5726.74
23992,3969,33,5,618,3,353.38
23993,3050,13,3,593,4,337.53
23994,4365,33,2,722,6,767.16
23995,233,48,3,67,9,321.44
23996,36,6,4,1367,10,1472.37
23997,2133,36,2,672,10,145.82
23998,2006,36,6,43,6,84.00
23999,1485,29,5,1009,8,552.14
24000,3706,18,5,1697,6,126.56
24001,4859,13,1,1592,7,577.08
24002,3712,46,2,356,10,212.70
24003,898,23,3,1418,10,2729.30
24004,665,28,3,743,5,738.61
24005,3474,44,3,1501,9,1009.48
24006,622,2,1,991,2,3250.98
24007,1337,40,3,1329,8,477.83
24008,4845,12,4,1226,9,293.37
24009,4446,32,3,1293,10,605.29
24010,1134,35,4,980,4,111.76
24011,3836,25,1,1746,1,549.99
24012,404,23,4,1296,7,1883.38
24013,3969,43,4,664,7,512.97
24014,4541,43,2,688,3,212.26
24015,553,22,2,1033,10,6255.61
24016,4101,31,6,1390,2,201.91
24017,3869,2,4,26,4,6599.27
24018,4691,9,1,1092,4,1706.63
24019,3266,6,3,587,3,488.70
24020,1482,6,4,1620,3,408.23
24021,127,43,4,1351,10,716.48
24022,3782,1,4,425,8,9900.48
24023,584,36,1,1286,9,147.28
24024,1505,50,3,1540,5,274.54
24025,4337,11,2,1667,3,359.90
24026,2182,35,5,1434,4,122.73
24027,3679,29,3,356,9,666.97
24028,2157,5,2,1167,3,887.35
24029,1115,16,2,939,5,136.75
24030,4257,42,5,525,6,307.97
24031,396,32,6,343,7,388.28
24032,4879,7,3,1419,2,154.72
24033,3853,44,3,1069,8,897.73
24034,595,37,4,584,3,55.98
24035,3879,48,5,1786,8,270.09
24036,4927,42,3,771,10,543.55
24037,4621,6,1,806,1,153.60
24038,3050,43,6,1725,1,68.15
24039,4637,24,6,41,4,738.95
24040,4924,25,6,1632,6,2737.56
24041,572,29,4,1162,7,518.77
24042,2991,42,6,995,2,99.62
24043,3232,14,5,1370,5,306.18
24044,3926,19,2,1101,6,279.91
24045,671,35,4,1176,2,60.68
24046,4314,48,2,622,9,316.10
24047,4371,39,1,1373,1,13.03
24048,657,13,6,114,6,590.15
24049,345,15,3,1714,6,517.80
24050,82,26,4,284,9,6549.60
24051,1352,25,5,1408,5,2250.76
24052,2200,41,5,1202,7,133.11
24053,3292,30,4,1234,9,995.31
24054,4821,25,6,1288,5,2600.71
24055,1187,38,1,1066,5,120.26
24056,226,50,4,169,8,522.18
24057,336,4,6,1626,8,4497.74
24058,41,7,5,1677,7,507.10
24059,912,17,1,1036,10,284.74
24060,1506,24,1,1010,10,1673.47
24061,3357,22,3,1121,8,5537.04
24062,1581,20,2,954,2,32.77
24063,4397,19,2,530,3,141.75
24064,4112,9,3,1306,4,1758.44
24065,4317,19,1,51,3,163.03
24066,1279,14,2,1571,9,602.26
24067,1957,29,1,1296,2,144.21
24068,2001,40,3,1432,10,538.54
24069,4385,44,5,943,9,1184.96
24070,176,38,2,1391,9,206.45
24071,3221,18,6,1399,7,130.79
24072,4325,19,4,327,8,400.63
24073,2445,45,3,423,2,197.56
24074,352,22,2,991,3,1940.45
24075,3199,25,6,546,8,3733.80
24076,1024,36,4,756,8,110.55
24077,2782,18,5,385,8,171.50
24078,3625,37,2,1052,3,55.49
24079,814,33,1,484,5,677.95
24080,1730,32,1,1647,9,542.64
24081,3996,11,2,699,3,356.52
24082,207,27,1,266,2,363.56
24083,2293,19,6,309,5,243.89
24084,4818,5,1,1220,7,2296.23
24085,253,30,5,1042,5,629.26
24086,1544,31,4,447,3,290.57
24087,1682,11,4,1348,9,1039.94
24088,1985,46,3,752,10,227.83
24089,883,32,3,1805,2,113.83
24090,380,42,5,1466,1,54.88
24091,4067,38,4,357,2,48.62
24092,353,10,3,840,6,652.86
24093,258,1,6,1460,6,6853.43
24094,959,31,3,702,7,699.80
24095,827,19,3,393,2,94.29
24096,230,27,3,357,9,1947.79
24097,4818,34,4,1789,8,389.97
24098,4049,8,5,40,7,294.80
24099,1752,23,2,176,4,952.61
24100,115,43,6,30,10,765.72
24101,3363,8,2,1044,2,73.43
24102,1819,36,5,1566,10,149.78
24103,179,26,4,117,9,5676.44
24104,1823,33,2,1777,9,1213.12
24105,2497,44,4,1153,2,259.42
24106,78,22,2,1400,3,1834.37
24107,152,26,3,1033,3,2203.17
24108,4917,32,1,1055,2,123.76
24109,183,15,6,1359,6,552.62
24110,3585,1,6,968,4,5088.42
24111,2985,22,5,125,5,3012.73
24112,84,13,2,361,6,502.89
24113,2840,13,1,552,1,98.52
24114,4395,8,6,408,4,149.95
24115,1159,9,3,1497,10,4333.31
24116,1891,26,3,718,9,6352.99
24117,2559,22,6,324,9,6332.11
24118,460,38,1,1487,5,133.73
24119,110,39,6,1284,9,99.09
24120,3952,12,3,1368,4,152.43
24121,159,8,5,1819,2,80.09
24122,2901,42,2,706,3,154.61
24123,2682,44,6,1658,4,526.70
24124,3633,26,2,1612,6,4539.20
24125,1215,24,3,29,7,1323.16
24126,2913,7,5,1414,7,511.15
24127,3579,17,6,1131,8,236.47
24128,4863,40,6,25,10,562.34
24129,2980,25,2,231,10,5040.33
24130,4741,14,6,183,2,131.56
24131,4137,20,3,1724,10,176.90
24132,580,15,3,720,2,185.01
24133,2846,26,2,809,9,5871.15
24134,3348,48,4,1815,2,70.76
24135,3946,38,6,1027,2,51.17
24136,4035,33,4,118,3,381.86
24137,3750,22,4,581,3,2004.67
24138,3755,50,5,705,8,518.23
24139,662,1,3,193,1,1207.16
24140,2334,50,6,1289,1,60.26
24141,2540,47,3,1334,6,93.58
24142,4608,35,4,97,2,65.34
24143,1746,2,2,911,1,1552.19
24144,3782,26,1,1043,8,5247.67
24145,466,13,3,1814,9,877.87
24146,3821,31,5,494,3,289.94
24147,4823,31,2,1105,9,784.18
24148,3787,13,1,1071,7,668.50
24149,4802,7,2,594,9,682.36
24150,331,44,5,1400,9,1043.10
24151,838,35,4,1350,6,190.51
24152,1527,42,1,278,8,448.90
24153,2664,36,2,121,6,93.85
24154,849,4,6,245,9,5881.39
24155,3641,11,1,1538,6,658.87
24156,2861,48,6,499,8,279.62
24157,2659,38,6,199,10,256.73
24158,1196,36,5,911,9,137.48
24159,3979,5,5,1014,3,836.50
24160,4930,46,5,1051,7,160.59
24161,2506,28,3,200,7,957.23
24162,3331,43,6,820,10,709.62
24163,1821,18,6,132,10,194.75
24164,1675,31,4,1674,5,461.19
24165,3277,21,6,588,5,4333.74
24166,4916,2,4,441,10,15025.19
24167,1568,43,6,1602,2,144.38
24168,4233,41,2,1461,5,91.85
24169,404,46,4,129,9,216.10
24170,835,17,5,1545,2,59.35
24171,536,43,1,1324,7,521.15
